,year,month,day,timeofday,dayofweek,city,intersection,hit_and_run,lighting,weather,speed_limit,worst_injury,party_type,age,gender
2759,2015,September,21,5:00 PM - 6:00 PM,Monday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,,35,No injury (O),Motor vehicle driver,,
2760,2015,September,21,3:00 PM - 4:00 PM,Monday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,,30,Suspected minor injury (B),Motor vehicle driver,58,Male
2761,2015,September,21,6:00 PM - 7:00 PM,Monday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dusk,,30,No injury (O),Motor vehicle driver,29,Male
2762,2015,September,21,11:00 PM - 12:00 midnight,Monday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark unlighted,,25,Suspected minor injury (B),Motor vehicle driver,,
2763,2015,October,21,7:00 PM - 8:00 PM,Wednesday,Wayne County: Romulus,Intersection crash,Not hit-and-run,Daylight,,50,Suspected serious injury (A),Motor vehicle driver,16,Male
2764,2015,October,21,5:00 PM - 6:00 PM,Wednesday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,,,Possible injury (C),Motor vehicle driver,50,Male
2765,2015,November,21,11:00 AM - 12:00 noon,Saturday,Wayne County: Plymouth Twp.,Not intersection crash,Not hit-and-run,Daylight,,70,Suspected serious injury (A),Motor vehicle driver,21,Female
2766,2015,November,21,11:00 AM - 12:00 noon,Saturday,Wayne County: Plymouth Twp.,Not intersection crash,Not hit-and-run,Daylight,,70,Suspected serious injury (A),Motor vehicle driver,30,Male
2767,2015,November,21,4:00 PM - 5:00 PM,Saturday,Wayne County: Wyandotte,Intersection crash,Not hit-and-run,Dusk,,25,Suspected minor injury (B),Motor vehicle driver,58,Male
2768,2015,December,21,2:00 PM - 3:00 PM,Monday,Wayne County: Wyandotte,Intersection crash,Not hit-and-run,Daylight,,30,Suspected serious injury (A),Motor vehicle driver,63,Female
2769,2015,December,21,6:00 PM - 7:00 PM,Monday,Wayne County: Livonia,Intersection crash,Not hit-and-run,Dark lighted,,40,Possible injury (C),Motor vehicle driver,58,Male
2770,2015,December,21,11:00 PM - 12:00 midnight,Monday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,,30,Suspected minor injury (B),Motor vehicle driver,50,Male
2771,2015,December,21,6:00 AM - 7:00 AM,Monday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,,35,Fatal injury (K),Motor vehicle driver,61,Female
2772,2015,December,21,8:00 AM - 9:00 AM,Monday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,,35,Possible injury (C),Motor vehicle driver,,
2773,2015,December,21,9:00 PM - 10:00 PM,Monday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,,25,Suspected minor injury (B),Motor vehicle driver,,
2774,2015,January,22,7:00 PM - 8:00 PM,Thursday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark unlighted,,35,Fatal injury (K),Motor vehicle driver,39,Female
2775,2015,January,22,7:00 PM - 8:00 PM,Thursday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark unlighted,,30,Possible injury (C),Motor vehicle driver,,
2776,2015,January,22,10:00 PM - 11:00 PM,Thursday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,,35,Suspected minor injury (B),Motor vehicle driver,,Male
2777,2015,March,22,10:00 AM - 11:00 AM,Sunday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,,25,Possible injury (C),Motor vehicle driver,62,Male
2778,2015,March,22,6:00 PM - 7:00 PM,Sunday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dawn,,25,No injury (O),Motor vehicle driver,,
2779,2015,April,22,11:00 AM - 12:00 noon,Wednesday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,,35,Possible injury (C),Motor vehicle driver,,
2780,2015,May,22,12:00 noon - 1:00 PM,Friday,Wayne County: Harper Woods,Not intersection crash,Not hit-and-run,Daylight,,40,Suspected serious injury (A),Motor vehicle driver,87,Female
2781,2015,May,22,8:00 PM - 9:00 PM,Friday,Wayne County: Dearborn,Not intersection crash,Not hit-and-run,Daylight,,30,Possible injury (C),Motor vehicle driver,22,Female
2782,2015,June,22,11:00 AM - 12:00 noon,Monday,Wayne County: Grosse Pointe,Not intersection crash,Not hit-and-run,Daylight,,25,Suspected serious injury (A),Motor vehicle driver,87,Male
2783,2015,July,22,1:00 PM - 2:00 PM,Wednesday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,,30,Possible injury (C),Motor vehicle driver,74,Female
2784,2015,July,22,10:00 AM - 11:00 AM,Wednesday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,,30,Suspected minor injury (B),Motor vehicle driver,,Male
2785,2015,August,22,5:00 AM - 6:00 AM,Saturday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark unlighted,,35,Fatal injury (K),Motor vehicle driver,27,Male
2786,2015,August,22,1:00 PM - 2:00 PM,Saturday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,,25,Possible injury (C),Motor vehicle driver,29,Male
2787,2015,August,22,8:00 PM - 9:00 PM,Saturday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,,35,Fatal injury (K),Motor vehicle driver,37,Male
2788,2015,September,22,10:00 PM - 11:00 PM,Tuesday,Wayne County: Brownstown Twp.,Not intersection crash,Hit-and-run,Dark lighted,,50,Fatal injury (K),Motor vehicle driver,22,Male
2789,2015,September,22,6:00 AM - 7:00 AM,Tuesday,Wayne County: Livonia,Intersection crash,Not hit-and-run,Dark unlighted,,45,Suspected minor injury (B),Motor vehicle driver,52,Male
2790,2015,September,22,5:00 PM - 6:00 PM,Tuesday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,,35,Possible injury (C),Motor vehicle driver,24,Male
2791,2015,October,22,12:00 midnight - 1:00 AM,Thursday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,,35,No injury (O),Motor vehicle driver,,Female
2792,2015,December,22,5:00 PM - 6:00 PM,Tuesday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark unlighted,,25,Possible injury (C),Motor vehicle driver,22,Male
2793,2015,December,22,1:00 PM - 2:00 PM,Tuesday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,,25,Suspected serious injury (A),Motor vehicle driver,,Female
2794,2015,December,22,1:00 AM - 2:00 AM,Tuesday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,,20,Suspected minor injury (B),Motor vehicle driver,,
2795,2015,January,23,7:00 PM - 8:00 PM,Friday,Wayne County: Taylor,Not intersection crash,Not hit-and-run,Dark unlighted,,40,Suspected serious injury (A),Motor vehicle driver,23,Male
2796,2015,January,23,11:00 AM - 12:00 noon,Friday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,,35,Possible injury (C),Motor vehicle driver,,Male
2797,2015,January,23,1:00 PM - 2:00 PM,Friday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,,35,Suspected minor injury (B),Motor vehicle driver,,
2798,2015,February,23,5:00 PM - 6:00 PM,Monday,Wayne County: Lincoln Park,Intersection crash,Not hit-and-run,Daylight,,40,Possible injury (C),Motor vehicle driver,53,Male
2799,2015,February,23,2:00 AM - 3:00 AM,Monday,Wayne County: Taylor,Not intersection crash,Not hit-and-run,Dark unlighted,,25,Fatal injury (K),Motor vehicle driver,20,Male
2800,2015,February,23,9:00 AM - 10:00 AM,Monday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,,15,Possible injury (C),Motor vehicle driver,,
2801,2015,March,23,9:00 PM - 10:00 PM,Monday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark unlighted,,25,Possible injury (C),Motor vehicle driver,,Male
2802,2015,April,23,9:00 PM - 10:00 PM,Thursday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark unlighted,,30,Possible injury (C),Motor vehicle driver,65,Male
2803,2015,May,23,1:00 PM - 2:00 PM,Saturday,Wayne County: Dearborn,Not intersection crash,Not hit-and-run,Daylight,,25,Suspected serious injury (A),Motor vehicle driver,46,Male
2804,2015,May,23,12:00 noon - 1:00 PM,Saturday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,,30,Possible injury (C),Motor vehicle driver,22,Female
2805,2015,May,23,5:00 AM - 6:00 AM,Saturday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,,35,Possible injury (C),Motor vehicle driver,29,Female
2806,2015,May,23,11:00 PM - 12:00 midnight,Saturday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,,25,Possible injury (C),Motor vehicle driver,,
2807,2015,June,23,1:00 PM - 2:00 PM,Tuesday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,,,Possible injury (C),Motor vehicle driver,65,Male
2808,2015,July,23,7:00 AM - 8:00 AM,Thursday,Wayne County: Taylor,Intersection crash,Not hit-and-run,Daylight,,35,Suspected minor injury (B),Motor vehicle driver,28,Female
2809,2015,July,23,5:00 PM - 6:00 PM,Thursday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,,25,No injury (O),Motor vehicle driver,40,Female
2810,2015,July,23,9:00 PM - 10:00 PM,Thursday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dusk,,25,Possible injury (C),Motor vehicle driver,54,Male
2811,2015,August,23,5:00 AM - 6:00 AM,Sunday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,,25,Possible injury (C),Motor vehicle driver,44,Female
2812,2015,August,23,4:00 AM - 5:00 AM,Sunday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,,20,Suspected minor injury (B),Motor vehicle driver,,
2813,2015,September,23,4:00 PM - 5:00 PM,Wednesday,Wayne County: Wayne,Not intersection crash,Hit-and-run,Daylight,,40,Suspected minor injury (B),Motor vehicle driver,,
2814,2015,September,23,11:00 AM - 12:00 noon,Wednesday,Wayne County: Taylor,Not intersection crash,Not hit-and-run,Daylight,,45,Suspected serious injury (A),Motor vehicle driver,63,Male
2815,2015,September,23,11:00 AM - 12:00 noon,Wednesday,Wayne County: Taylor,Not intersection crash,Not hit-and-run,Daylight,,45,Suspected serious injury (A),Motor vehicle driver,,
2816,2015,September,23,12:00 noon - 1:00 PM,Wednesday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,,30,No injury (O),Motor vehicle driver,24,Female
2817,2015,October,23,2:00 PM - 3:00 PM,Friday,Wayne County: Dearborn,Not intersection crash,Not hit-and-run,Daylight,,35,Suspected serious injury (A),Motor vehicle driver,16,Male
2818,2015,October,23,5:00 PM - 6:00 PM,Friday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,,35,Possible injury (C),Motor vehicle driver,21,Male
2819,2015,October,23,9:00 AM - 10:00 AM,Friday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,,25,Suspected minor injury (B),Motor vehicle driver,36,Female
2820,2015,October,23,11:00 AM - 12:00 noon,Friday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,,35,Suspected minor injury (B),Motor vehicle driver,41,Female
2821,2015,October,23,8:00 PM - 9:00 PM,Friday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,,25,Suspected minor injury (B),Motor vehicle driver,,
2822,2015,November,23,3:00 PM - 4:00 PM,Monday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,,35,Suspected minor injury (B),Motor vehicle driver,23,Female
2823,2015,December,23,6:00 PM - 7:00 PM,Wednesday,Wayne County: Inkster,Intersection crash,Not hit-and-run,Dark lighted,,40,Suspected serious injury (A),Motor vehicle driver,29,Male
2824,2015,December,23,10:00 PM - 11:00 PM,Wednesday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,,30,Fatal injury (K),Motor vehicle driver,81,Male
2825,2015,January,24,2:00 AM - 3:00 AM,Saturday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dawn,,30,Possible injury (C),Motor vehicle driver,,
2826,2015,January,24,1:00 AM - 2:00 AM,Saturday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,,30,Suspected minor injury (B),Motor vehicle driver,,
2827,2015,January,24,6:00 AM - 7:00 AM,Saturday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark unlighted,,25,Possible injury (C),Motor vehicle driver,,
2828,2015,March,24,3:00 PM - 4:00 PM,Tuesday,Wayne County: Wyandotte,Intersection crash,Not hit-and-run,Daylight,,25,Suspected serious injury (A),Motor vehicle driver,69,Female
2829,2015,March,24,2:00 AM - 3:00 AM,Tuesday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,,55,Suspected serious injury (A),Motor vehicle driver,21,Female
2830,2015,April,24,4:00 PM - 5:00 PM,Friday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,,35,Possible injury (C),Motor vehicle driver,32,Male
2831,2015,April,24,4:00 PM - 5:00 PM,Friday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark unlighted,,35,No injury (O),Motor vehicle driver,64,Male
2832,2015,May,24,1:00 AM - 2:00 AM,Sunday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,,30,Suspected serious injury (A),Motor vehicle driver,,Male
2833,2015,June,24,7:00 PM - 8:00 PM,Wednesday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dawn,,25,Fatal injury (K),Motor vehicle driver,29,Male
2834,2015,June,24,7:00 PM - 8:00 PM,Wednesday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dawn,,25,Fatal injury (K),Motor vehicle driver,,
2835,2015,June,24,8:00 PM - 9:00 PM,Wednesday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,,25,No injury (O),Motor vehicle driver,,
2836,2015,June,24,10:00 PM - 11:00 PM,Wednesday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark unlighted,,25,Suspected serious injury (A),Motor vehicle driver,,
2837,2015,July,24,10:00 PM - 11:00 PM,Friday,Wayne County: Brownstown Twp.,Not intersection crash,Not hit-and-run,Dark unlighted,,70,Fatal injury (K),Motor vehicle driver,39,Female
2838,2015,July,24,5:00 PM - 6:00 PM,Friday,Wayne County: Inkster,Not intersection crash,Not hit-and-run,Daylight,,25,Suspected serious injury (A),Motor vehicle driver,14,Male
2839,2015,July,24,8:00 PM - 9:00 PM,Friday,Wayne County: Dearborn,Intersection crash,Not hit-and-run,Daylight,,35,Suspected minor injury (B),Motor vehicle driver,16,Female
2840,2015,July,24,8:00 PM - 9:00 PM,Friday,Wayne County: Dearborn,Intersection crash,Not hit-and-run,Daylight,,35,Suspected minor injury (B),Motor vehicle driver,29,Female
2841,2015,August,24,6:00 PM - 7:00 PM,Monday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,,30,Possible injury (C),Motor vehicle driver,,
2842,2015,September,24,1:00 PM - 2:00 PM,Thursday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,,40,Suspected minor injury (B),Motor vehicle driver,,
2843,2015,September,24,11:00 PM - 12:00 midnight,Thursday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,,25,Suspected serious injury (A),Motor vehicle driver,,
2844,2015,October,24,7:00 AM - 8:00 AM,Saturday,Wayne County: Dearborn,Not intersection crash,Not hit-and-run,Dark unlighted,,35,Suspected serious injury (A),Motor vehicle driver,64,Female
2845,2015,October,24,8:00 PM - 9:00 PM,Saturday,Wayne County: Dearborn,Intersection crash,Not hit-and-run,Dark lighted,,35,Suspected minor injury (B),Motor vehicle driver,58,Male
2846,2015,October,24,7:00 AM - 8:00 AM,Saturday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dawn,,30,Suspected minor injury (B),Motor vehicle driver,49,Female
2847,2015,November,24,6:00 AM - 7:00 AM,Tuesday,Wayne County: Dearborn,Intersection crash,Not hit-and-run,Dark lighted,,35,Fatal injury (K),Motor vehicle driver,57,Female
2848,2015,November,24,8:00 PM - 9:00 PM,Tuesday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,,30,Possible injury (C),Motor vehicle driver,,
2849,2015,December,24,7:00 PM - 8:00 PM,Thursday,Wayne County: Romulus,Not intersection crash,Not hit-and-run,Dark unlighted,,25,Possible injury (C),Motor vehicle driver,20,Male
2850,2015,December,24,11:00 AM - 12:00 noon,Thursday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,,35,Possible injury (C),Motor vehicle driver,53,Male
2851,2015,January,25,7:00 AM - 8:00 AM,Sunday,Wayne County: Wyandotte,Not intersection crash,Not hit-and-run,Dark lighted,,30,Suspected serious injury (A),Motor vehicle driver,27,Female
2852,2015,January,25,2:00 PM - 3:00 PM,Sunday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,,25,Possible injury (C),Motor vehicle driver,28,Male
2853,2015,January,25,8:00 PM - 9:00 PM,Sunday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark unlighted,,35,Suspected minor injury (B),Motor vehicle driver,,
2854,2015,February,25,6:00 AM - 7:00 AM,Wednesday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dawn,,30,Possible injury (C),Motor vehicle driver,,
2855,2015,March,25,6:00 AM - 7:00 AM,Wednesday,Wayne County: Taylor,Intersection crash,Not hit-and-run,Dark lighted,,40,Suspected minor injury (B),Motor vehicle driver,22,Male
2856,2015,May,25,11:00 AM - 12:00 noon,Monday,Wayne County: Livonia,Intersection crash,Not hit-and-run,Daylight,,40,Possible injury (C),Motor vehicle driver,26,Male
2857,2015,May,25,2:00 AM - 3:00 AM,Monday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,,30,Suspected serious injury (A),Motor vehicle driver,,
2858,2015,June,25,1:00 AM - 2:00 AM,Thursday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,,30,Suspected minor injury (B),Motor vehicle driver,,Male
2859,2015,July,25,8:00 PM - 9:00 PM,Saturday,Wayne County: Allen Park,Intersection crash,Not hit-and-run,Daylight,,25,Possible injury (C),Motor vehicle driver,34,Female
2860,2015,July,25,10:00 PM - 11:00 PM,Saturday,Wayne County: Taylor,Not intersection crash,Not hit-and-run,Dark lighted,,40,Suspected minor injury (B),Motor vehicle driver,27,Male
2861,2015,July,25,11:00 PM - 12:00 midnight,Saturday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark unlighted,,35,Possible injury (C),Motor vehicle driver,28,Male
2862,2015,July,25,2:00 AM - 3:00 AM,Saturday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,,35,Suspected minor injury (B),Motor vehicle driver,,
2863,2015,September,25,6:00 PM - 7:00 PM,Friday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,,30,Suspected minor injury (B),Motor vehicle driver,,
2864,2015,October,25,6:00 PM - 7:00 PM,Sunday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,,35,Suspected minor injury (B),Motor vehicle driver,,
2865,2015,November,25,1:00 PM - 2:00 PM,Wednesday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,,25,Possible injury (C),Motor vehicle driver,,
2866,2015,November,25,4:00 PM - 5:00 PM,Wednesday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,,30,Possible injury (C),Motor vehicle driver,,
2867,2015,November,25,6:00 PM - 7:00 PM,Wednesday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,,25,Suspected minor injury (B),Motor vehicle driver,,
